"GEOID","state","income","income.moe","age","age.moe"
"46135","South Dakota",48176,3370,40.8,0.6
"46137","South Dakota",35119,3563,27.5,0.7
"47001","Tennessee",42880,1488,43.2,0.3
"47003","Tennessee",41984,2178,36.6,0.6
"47005","Tennessee",33240,2655,46.1,0.5
"47007","Tennessee",37013,3265,42.9,0.8
"47009","Tennessee",48286,1380,42.6,0.4
"47011","Tennessee",42114,1448,39.4,0.3
"47013","Tennessee",32028,1618,43,0.4
"47015","Tennessee",41533,3772,41.9,0.6
"47017","Tennessee",35508,2811,42.6,0.4
"47019","Tennessee",33213,1611,43.6,0.4
"47021","Tennessee",51857,2645,39.8,0.5
"47023","Tennessee",40167,5973,37.2,1.3
"47025","Tennessee",34899,1875,41.8,0.6
"47027","Tennessee",28804,3963,46.9,1.3
"47029","Tennessee",31187,2688,44.3,0.4
"47031","Tennessee",41590,1925,39.7,0.6
"47033","Tennessee",35464,2377,39.7,0.9
"47035","Tennessee",38576,1714,49.7,0.2
"47037","Tennessee",48368,869,34.2,0.1
"47039","Tennessee",37263,3476,45.3,0.4
"47041","Tennessee",38319,3000,41,0.6
"47043","Tennessee",44680,2703,39.9,0.7
"47045","Tennessee",42468,3230,40.3,0.6
"47047","Tennessee",54890,2367,43.7,0.4
"47049","Tennessee",30259,2701,44.2,0.4
"47051","Tennessee",42773,2204,41.5,0.7
"47053","Tennessee",38457,2012,40.4,0.5
"47055","Tennessee",41093,2568,42.9,0.5
"47057","Tennessee",35391,1853,43.6,0.6
"47059","Tennessee",35196,957,43.7,0.2
"47061","Tennessee",27373,2183,42.6,0.9
"47063","Tennessee",37617,2162,39.9,0.3
"47065","Tennessee",48248,1137,39.3,0.2
"47067","Tennessee",26898,2485,44.2,0.6
"47069","Tennessee",31801,1907,39.8,0.5
"47071","Tennessee",35290,2100,44.8,0.4
"47073","Tennessee",36927,1670,43.4,0.4
"47075","Tennessee",34182,2846,39.9,0.9
"47077","Tennessee",38745,3131,40.7,0.8
"47079","Tennessee",38234,1575,44.9,0.3
"47081","Tennessee",36334,1363,40.7,0.5
"47083","Tennessee",39401,2406,43.2,0.6
"47085","Tennessee",41949,1987,42.2,0.5
"47087","Tennessee",31534,2932,45.8,0.5
"47089","Tennessee",42417,2147,42.3,0.5
"47091","Tennessee",30763,3533,44.5,0.3
"47093","Tennessee",48701,1097,37.3,0.2
"47095","Tennessee",30086,2604,40.3,0.8
"47097","Tennessee",30281,1980,37.1,0.5
"47099","Tennessee",37814,1629,39.9,0.6
"47101","Tennessee",36621,1937,43.5,1.5
"47103","Tennessee",40389,2187,42.9,0.6
"47105","Tennessee",51107,2900,46.5,0.4
"47107","Tennessee",38535,2764,42.7,0.5
"47109","Tennessee",32557,1874,42.6,0.6
"47111","Tennessee",33509,2603,39.6,1.1
"47113","Tennessee",42544,1587,37.6,0.3
"47115","Tennessee",41348,2574,43.1,0.5
"47117","Tennessee",42661,2531,39.4,0.5
"47119","Tennessee",47692,1900,38.6,0.6
"47121","Tennessee",34424,3075,44.3,0.7
"47123","Tennessee",35291,2687,43,0.7
"47125","Tennessee",50344,1097,30.3,0.1
"47127","Tennessee",49427,3037,45.5,1.1
"47129","Tennessee",39049,3618,40.8,0.7
"47131","Tennessee",40281,1803,42.1,0.5
"47133","Tennessee",35287,1635,42.2,0.6
"47135","Tennessee",31425,3353,43.7,0.8
"47137","Tennessee",36773,3789,49.4,0.6
"47139","Tennessee",38925,2469,44,0.5
"47141","Tennessee",35343,2002,36.1,0.3
"47143","Tennessee",36146,2628,40.5,0.6
"47145","Tennessee",40854,2321,46.1,0.3
"47147","Tennessee",53151,2211,38.6,0.5
"47149","Tennessee",56219,1021,32.9,0.2
"47151","Tennessee",30246,3012,38.6,0.7
"47153","Tennessee",45408,6678,41.9,1.4
"47155","Tennessee",42258,1584,42.2,0.4
"47157","Tennessee",46224,707,34.9,0.1
"47159","Tennessee",43914,3249,41.6,0.7
"47161","Tennessee",42023,5798,43.2,0.7
"47163","Tennessee",40346,883,44.3,0.1
"47165","Tennessee",57382,1282,39.4,0.3
"47167","Tennessee",53669,2038,37,0.4
"47169","Tennessee",41029,6431,40.2,1.8
"47171","Tennessee",33210,3559,45.7,0.5
"47173","Tennessee",37351,2545,41,0.9
"47175","Tennessee",40439,3569,45.8,0.5
"47177","Tennessee",35376,1892,39.7,0.6
"47179","Tennessee",42817,1365,39.8,0.3
"47181","Tennessee",30701,2251,42.2,0.7
"47183","Tennessee",37037,1742,36.9,0.4
"47185","Tennessee",34901,2305,42.5,0.9
"47187","Tennessee",96565,2394,38.9,0.4
"47189","Tennessee",61070,1757,40.1,0.4
"48001","Texas",41327,1842,38.9,0.5
"48003","Texas",70423,6038,31.3,0.8
"48005","Texas",44223,1611,36.4,0.4
"48007","Texas",41690,3678,49,0.7
"48009","Texas",60275,5182,44.1,0.4
"48011","Texas",59737,4968,45.1,2.7
"48013","Texas",52192,3005,35.5,0.3
"48015","Texas",53687,3810,40.6,0.7
"48017","Texas",37397,8652,34.9,1.2
"48019","Texas",49863,7193,51.5,1.1
"48021","Texas",54821,2362,38.7,0.5
"48023","Texas",36373,7151,48.5,2.1
"48025","Texas",42302,3403,35.3,0.5
"48027","Texas",50550,821,30.2,0.1
"48029","Texas",51150,405,33.1,0.1
"48031","Texas",55504,4992,48.6,0.6
"48033","Texas",73750,8208,38.7,9.1
"48035","Texas",44674,3329,46,0.3
"48037","Texas",42670,1701,37.7,0.4
"48039","Texas",69749,2073,35.5,0.1
"48041","Texas",39808,1299,25.2,0.1
"48043","Texas",38395,5230,42.1,1.1
"48045","Texas",38603,7119,42.5,3.6
"48047","Texas",22741,3037,31.7,3.5
"48049","Texas",41962,2246,41,0.6
"48051","Texas",51821,4534,42.6,0.7
"48053","Texas",49732,3192,44.1,0.5
"48055","Texas",47233,2036,35.6,0.3
"48057","Texas",51078,5676,38.1,1
"48059","Texas",40981,3389,43.5,0.9
"48061","Texas",33266,884,31.2,0.2
"48063","Texas",37851,3394,37.8,1.3
"48065","Texas",66023,7713,40.7,0.6
"48067","Texas",37352,2430,43.3,0.5
"48069","Texas",39459,3380,34.6,0.4
"48071","Texas",70544,6404,36.2,0.4
"48073","Texas",39595,1845,37.6,0.6
"48075","Texas",36633,8958,34.6,2.8
"48077","Texas",48297,3407,45.7,0.4
"48079","Texas",39113,3514,34.9,0.8
"48081","Texas",42467,5324,49.3,0.7
"48083","Texas",35156,4158,47.1,1.1
"48085","Texas",84735,1217,35.9,0.1
"48087","Texas",39743,7242,37,4.8
"48089","Texas",46618,2516,43.6,0.4
"48091","Texas",65833,3291,42.4,0.3
"48093","Texas",37470,2513,43.6,1.2
"48095","Texas",48368,5302,40.8,1.4
"48097","Texas",52406,3128,39.6,0.8
"48099","Texas",49340,1526,30.6,0.1
"48101","Texas",34955,3894,50.1,5.3
"48103","Texas",58333,6374,33.5,0.7
"48105","Texas",53678,8534,40.5,3.3
"48107","Texas",37434,2321,38.2,0.7
"48109","Texas",35000,5602,39.2,9.5
"48111","Texas",41345,3462,30.7,0.6
"48113","Texas",50270,333,33.1,0.1
"48115","Texas",41095,2591,33.4,0.7
"48117","Texas",43373,3130,31.5,0.6
"48119","Texas",42432,4872,43.5,1.1
"48121","Texas",75050,1057,34.2,0.2
"48123","Texas",49736,5142,42.2,0.5
"48125","Texas",39700,4253,43.1,3.6
"48127","Texas",36825,5948,34.6,2.4
"48129","Texas",36681,4127,42.9,1.3
"48131","Texas",33939,5080,37.3,0.6
"48133","Texas",34888,3563,42.9,1
"48135","Texas",57150,2189,30.7,0.2
"48137","Texas",41813,16850,49.5,8
"48139","Texas",62465,2002,35.7,0.2
"48141","Texas",41637,545,31.6,0.2
"48143","Texas",41416,1503,30.3,0.3
"48145","Texas",36079,2516,39.8,0.5
"48147","Texas",44071,2934,41.3,0.4
"48149","Texas",47808,4108,47.6,0.3
"48151","Texas",41406,2956,41.9,3.2
"48153","Texas",41026,4376,37.3,0.8
"48155","Texas",36477,7406,49.1,6
"48157","Texas",89152,1584,35.5,0.1
"48159","Texas",41537,5744,43.5,0.5
"48161","Texas",44301,3918,41.4,0.9
"48163","Texas",36404,4068,31.5,0.9
"48165","Texas",57635,6294,28.9,0.5
"48167","Texas",62313,1675,37.5,0.3
"48169","Texas",48508,5305,39.4,2.9
"48171","Texas",54859,3635,50.6,0.8
"48173","Texas",67303,17246,38.8,4.8
"48175","Texas",51226,3258,45.8,1.6
"48177","Texas",42983,2287,38.1,0.7
"48179","Texas",43288,2693,37,0.6
"48181","Texas",47952,1896,40.2,0.3
"48183","Texas",47639,1690,35.4,0.2
"48185","Texas",46195,2338,40.7,0.9
"48187","Texas",62420,1828,36.6,0.3
"48189","Texas",43375,2063,32.5,0.4
"48191","Texas",30950,4283,44.7,1.4
"48193","Texas",42432,5528,48.6,0.8
"48195","Texas",44219,6188,36.4,0.7
"48197","Texas",37174,4799,42.3,3.3
"48199","Texas",52614,2456,38.9,0.5
"48201","Texas",54457,400,32.8,0.1
"48203","Texas",45974,2696,37.5,0.4
"48205","Texas",63004,4591,39.3,1.3
"48207","Texas",39850,6568,43.4,1.5
"48209","Texas",58583,2124,30.9,0.2
"48211","Texas",62813,4638,34.4,3.5
"48213","Texas",41607,1330,43.4,0.3
"48215","Texas",34782,734,28.8,0.1
"48217","Texas",41382,1897,42.4,0.4
"48219","Texas",50665,2310,32.8,0.2
"48221","Texas",56100,2659,46.9,0.5
"48223","Texas",44396,2791,39.2,0.4
"48225","Texas",32698,2434,44.5,0.4
"48227","Texas",49575,2957,36.9,0.5
"48229","Texas",26384,2873,39.6,1.5
"48231","Texas",45197,1896,38,0.3
"48233","Texas",49353,3242,37.3,0.6
"48235","Texas",58500,7101,44.9,5
"48237","Texas",50324,7203,40.5,0.9
"48239","Texas",54926,4976,39,0.8
"48241","Texas",40820,3325,40.6,0.6
"48243","Texas",50165,6378,53.1,3.9
"48245","Texas",43540,1070,35.9,0.1
"48247","Texas",35521,5606,36.7,3.9
"48249","Texas",42986,4198,34.6,0.3
"48251","Texas",58135,1678,36.7,0.3
"48253","Texas",43897,5136,39.2,1.2
"48255","Texas",45502,4170,35.5,0.8
"48257","Texas",60391,2724,35.8,0.2
"48259","Texas",73240,5878,43.6,0.5
"48261","Texas",36438,10695,29.4,8.7
"48263","Texas",47024,8739,49.1,9.9
"48265","Texas",43810,2789,47.9,0.5
"48267","Texas",40125,6143,52.8,1.5
"48269","Texas",63250,21355,46.2,10.7
"48271","Texas",38281,7317,44.9,4.5
"48273","Texas",38247,2992,28,0.5
"48275","Texas",40493,7401,40.9,1.2
"48277","Texas",40748,1632,40.3,0.6
"48279","Texas",39851,3148,36.1,0.4
"48281","Texas",49630,2600,40.8,0.8
"48283","Texas",37292,7064,31.7,3.7
"48285","Texas",48677,2485,44.9,0.3
"48287","Texas",53902,3576,39.9,1
"48289","Texas",49802,3672,44.9,0.4
"48291","Texas",48729,2514,36.4,0.3
"48293","Texas",37554,2526,39.3,0.6
"48295","Texas",63125,6474,34.4,2.1
"48297","Texas",50400,5652,42,1.4
"48299","Texas",48259,4147,56.3,0.5
"48301","Texas",NA,NA,55.3,18.5
"48303","Texas",46075,738,30.6,0.1
"48305","Texas",39526,3833,37.4,0.9
"48307","Texas",40561,3136,44.2,1.4
"48309","Texas",42687,1183,32.9,0.2
"48311","Texas",46250,15303,42.2,8.8
"48313","Texas",39390,3449,35.1,0.8
"48315","Texas",34175,3051,49.1,0.6
"48317","Texas",55682,14419,31.9,2.4
"48319","Texas",37654,2989,50.5,4.5
"48321","Texas",40797,3834,37.2,0.6
"48323","Texas",33747,2484,29.9,0.2
"48325","Texas",57338,2701,38.5,0.7
"48327","Texas",34464,7243,45.7,4.7
"48329","Texas",68806,2877,32.1,0.2
"48331","Texas",38929,3148,41.4,0.6
"48333","Texas",43920,4799,45.5,3.2
"48335","Texas",49870,2833,35.5,0.9
"48337","Texas",46172,1893,43.6,0.7
"48339","Texas",68838,1533,36.4,0.2
"48341","Texas",49802,3723,31.1,0.7
"48343","Texas",39453,3350,43.3,0.9
"48345","Texas",31683,4603,44.3,6.9
"48347","Texas",39538,2005,30.2,0.1
"48349","Texas",41505,1916,38.2,0.6
"48351","Texas",38144,4657,41.6,1.8
"48353","Texas",37102,2028,37.9,0.8
"48355","Texas",50337,922,34.9,0.2
"48357","Texas",51517,3478,31.7,0.5
"48359","Texas",50893,11047,32.4,10.6
"48361","Texas",49763,2575,38.1,0.5
"48363","Texas",39516,1932,41.2,0.7
"48365","Texas",50119,2504,38,0.7
"48367","Texas",67288,2635,39.6,0.5
"48369","Texas",45326,5746,32.5,0.7
"48371","Texas",50305,4967,35.8,0.4
"48373","Texas",39662,2034,43.5,0.5
"48375","Texas",38159,1738,33.3,0.2
"48377","Texas",32132,6192,41,2
"48379","Texas",48448,3953,47.6,0.4
"48381","Texas",60972,1404,35.4,0.1
"48383","Texas",52181,8132,35.9,2.6
"48385","Texas",36523,5924,54.1,4.7
"48387","Texas",31563,3132,44.6,1.1
"48389","Texas",43540,4236,35.6,0.9
"48391","Texas",44240,4317,42.7,0.9
"48393","Texas",63889,9057,37.6,8.1
"48395","Texas",46501,3900,40.9,0.7
"48397","Texas",87524,3352,36.9,0.4
"48399","Texas",41526,3777,41.9,1.2
"48401","Texas",46173,2017,38.5,0.3
"48403","Texas",31307,2825,50.4,0.3
"48405","Texas",28275,3495,47.8,1.4
"48407","Texas",43029,4256,43.6,0.8
"48409","Texas",52261,1900,35.5,0.2
"48411","Texas",39040,3186,42.1,2.1
"48413","Texas",55543,7548,35.5,1.1
"48415","Texas",56842,5454,36,0.8
"48417","Texas",48750,6801,43,1.4
"48419","Texas",37756,2698,36.9,0.5
"48421","Texas",51987,4386,38.3,3.7
"48423","Texas",46929,1127,36.1,0.2
"48425","Texas",51912,7451,40.6,0.9
"48427","Texas",26172,2076,29.1,0.2
"48429","Texas",43951,4339,39.3,1
"48431","Texas",53456,10963,36,7.9
"48433","Texas",42155,8544,49,6.6
"48435","Texas",51667,6212,35.1,2.4
"48437","Texas",37040,5722,36.1,0.5
"48439","Texas",58711,488,34,0.2
"48441","Texas",45396,1528,32,0.2
"48443","Texas",31111,8353,46.1,9.1
"48445","Texas",37475,3195,34.3,0.6
"48447","Texas",41042,6334,49.6,3.9
"48449","Texas",44178,2778,33.8,0.4
"48451","Texas",46711,1484,33.9,0.3
"48453","Texas",61451,591,33,0.1
"48455","Texas",34295,3835,47.7,1.1
"48457","Texas",41360,2867,42.8,0.9
"48459","Texas",46673,2967,40.5,0.5
"48461","Texas",46131,11710,31.9,1.9
"48463","Texas",38568,3257,34.1,0.5
"48465","Texas",42174,1917,31.7,0.4
"48467","Texas",44002,3095,43.5,0.3
"48469","Texas",51758,1291,35.7,0.2
"48471","Texas",37666,2492,35,0.3
"48473","Texas",51348,5021,29.1,0.5
"48475","Texas",51345,2868,34.8,0.6
"48477","Texas",51269,4039,42,0.8
"48479","Texas",38862,1215,28.3,0.2
"48481","Texas",45176,3770,37.3,0.4
"48483","Texas",52221,3197,39,0.7
"48485","Texas",45543,1438,34,0.2
"48487","Texas",41630,5068,37.6,1.4
"48489","Texas",26495,3380,32.3,0.7
"48491","Texas",73750,1026,35.2,0.2
"48493","Texas",68100,3328,40.4,0.6
"48495","Texas",55756,7889,33,0.4
"48497","Texas",56897,3006,39.3,0.4
"48499","Texas",45686,2702,48.2,0.4
"48501","Texas",56153,9991,34.1,0.7
"48503","Texas",44693,5179,41.9,0.8
"48505","Texas",32162,4878,29.2,0.5
"48507","Texas",26672,5798,30.5,0.5
"49001","Utah",50282,6403,33,0.7
"49003","Utah",55038,2339,32,0.3
"49005","Utah",50497,1200,25,0.2
"49007","Utah",46900,3014,35.1,0.4
"49009","Utah",56750,9413,41.3,11.7
"49011","Utah",71112,1014,30.2,0.1
"49013","Utah",61133,2017,30.2,0.2
"49015","Utah",49787,2154,34.5,0.2
"49017","Utah",42614,3713,39.6,1.6
"49019","Utah",41312,4456,39.1,1.5
"49021","Utah",43855,2718,28.1,0.4
"49023","Utah",54761,3523,30,0.5
"49025","Utah",50194,7510,43.6,1.5
"49027","Utah",51593,3866,34.9,0.4
"49029","Utah",74314,8666,32.3,0.9
"49031","Utah",35980,2542,42.9,5.3
"49033","Utah",50781,5055,34.7,2.7
"49035","Utah",62117,560,31.8,0.1
"49037","Utah",41484,2723,30.6,0.5
"49039","Utah",50323,2784,30.5,0.4
"49041","Utah",46291,2800,34.1,0.3
"49043","Utah",91773,5336,38.2,0.4
"49045","Utah",63552,2092,30.7,0.2
"49047","Utah",66815,3343,29.7,0.2
"49049","Utah",62180,752,24.4,0.1
"49051","Utah",66486,4869,33,0.5
"49053","Utah",50774,1694,34.6,0.2
"49055","Utah",40645,3353,40.3,1.5
"49057","Utah",56581,938,31.8,0.2
"50001","Vermont",59688,2199,42.8,0.3
"50003","Vermont",49573,2146,46.1,0.3
"50005","Vermont",45323,1559,43.1,0.3
"50007","Vermont",65350,1634,36.3,0.2
"50009","Vermont",36599,1779,48.8,0.3
"50011","Vermont",58199,2034,39.9,0.4
"50013","Vermont",62608,2549,47.1,0.8
"50015","Vermont",50939,2513,40.5,0.7
"50017","Vermont",53869,2010,45,0.2
"50019","Vermont",42831,1753,44.8,0.2
"50021","Vermont",49372,1961,45.5,0.2
"50023","Vermont",58788,2277,43.2,0.3
"50025","Vermont",51045,1843,45.8,0.3
"50027","Vermont",52965,2430,46.8,0.3
"51001","Virginia",39412,2723,45.3,0.4
"51003","Virginia",68449,3020,38.6,0.4
"51005","Virginia",45007,2876,47.2,0.7
"51007","Virginia",56850,7882,45.8,1.2
"51009","Virginia",47558,3068,43.6,0.4
"51011","Virginia",48823,2438,42.3,0.5
"51013","Virginia",105763,2428,33.9,0.1
"51015","Virginia",54558,1909,44.2,0.3
"51017","Virginia",43646,7122,48.3,4.5
"51019","Virginia",56316,1620,45.3,0.2
"51021","Virginia",45294,3389,44.8,0.2
"51023","Virginia",60454,2689,46.4,0.3
"51025","Virginia",36919,2485,41.7,0.4
"51027","Virginia",29679,1966,45.5,0.5
"51029","Virginia",40331,2976,42.2,0.3
"51031","Virginia",47699,2817,42.4,0.4
"51033","Virginia",59227,4268,39.1,1
"51035","Virginia",35000,2955,46.1,0.5
"51036","Virginia",49563,3732,48.6,0.3
"51037","Virginia",35079,5329,44.6,0.2
"51041","Virginia",72609,1175,38.2,0.2
"51043","Virginia",71295,4893,45.7,0.8
"51045","Virginia",44330,5528,47.1,4.8
"51047","Virginia",66697,3512,38.9,0.6
"51049","Virginia",39301,6122,44.3,1.2
"51051","Virginia",33624,3355,43.4,0.5
"51053","Virginia",51397,2129,42.4,0.9
"51057","Virginia",42760,5157,44.8,0.2
"51059","Virginia",112552,1041,37.4,0.1
"51061","Virginia",91609,3727,41.5,0.4
"51063","Virginia",48005,4456,45.2,0.7
"51065","Virginia",63938,3207,41.6,1.1
"51067","Virginia",46870,2784,45,0.3
"51069","Virginia",69098,3616,40.1,0.4
"51071","Virginia",46390,1866,43.9,0.8
"51073","Virginia",61121,4014,43.6,0.6
"51075","Virginia",79330,5125,47.2,0.5
"51077","Virginia",29942,1952,47.6,0.4
"51079","Virginia",61550,5109,40.1,0.9
"51081","Virginia",38012,3342,42.9,1
"51083","Virginia",35240,2552,45.3,0.2
"51085","Virginia",78645,2618,41.9,0.3
"51087","Virginia",61934,954,37.9,0.2
"51089","Virginia",35293,1337,46,0.3
"51091","Virginia",43914,5532,59,2.6
"51093","Virginia",65741,3250,44.5,0.4
"51095","Virginia",75710,2922,45.4,0.3
"51097","Virginia",48292,3864,45.9,1.1
"51099","Virginia",81688,2511,36.6,0.7
"51101","Virginia",62031,3513,40.7,0.8
"51103","Virginia",50374,5580,55.6,0.4
"51105","Virginia",31086,2013,42.8,0.9
"51107","Virginia",123453,1436,35.3,0.1
"51109","Virginia",57829,3890,43.7,0.5
"51111","Virginia",39506,3696,44.7,0.4
"51113","Virginia",47736,4973,44.6,0.4
"51115","Virginia",63845,5703,51.1,1
"51117","Virginia",37356,2391,47.2,0.4
"51119","Virginia",54654,2879,52.7,0.9
"51121","Virginia",46663,2521,27.5,0.3
"51125","Virginia",47118,6098,48.4,0.8
"51127","Virginia",73041,6494,43.1,0.8
"51131","Virginia",35055,2997,48.3,0.7
"51133","Virginia",51885,3617,55.1,0.1
"51135","Virginia",36284,1965,41.5,0.7
"51137","Virginia",65166,2789,42.6,0.6
"51139","Virginia",43895,2183,44.1,0.4
"51141","Virginia",33982,4111,48,0.8
"51143","Virginia",41824,1284,45.5,0.2
"51145","Virginia",77896,3407,43.7,0.4
"51147","Virginia",41697,3991,32.1,1.7
"51149","Virginia",61857,3468,37.1,0.5
"51153","Virginia",98657,1268,34,0.2
"51155","Virginia",47495,3279,45.2,0.3
"51157","Virginia",57210,4021,49.1,0.7
"51159","Virginia",47288,6065,43.7,1.5
"51161","Virginia",60519,2016,43.5,0.4
"51163","Virginia",48901,3747,48.3,0.5
"51165","Virginia",53744,1500,41.5,0.4
"51167","Virginia",35045,3038,43.8,0.5
"51169","Virginia",37240,1803,45.4,0.4
"51171","Virginia",49406,3055,43.8,0.8
"51173","Virginia",37983,1553,44.3,0.4
"51175","Virginia",48962,4005,45.4,0.3
"51177","Virginia",78125,2699,36.7,0.3
"51179","Virginia",97144,2422,34.7,0.1
"51181","Virginia",53673,4311,47.5,0.5
"51183","Virginia",39194,4305,38.5,1.5
"51185","Virginia",37664,1874,43.1,0.4
"51187","Virginia",61454,5225,40.4,0.5
"51191","Virginia",43310,1910,44.7,0.3
"51193","Virginia",47911,6049,46.6,0.6
"51195","Virginia",37407,3099,39.8,0.6
"51197","Virginia",41360,2679,43.6,0.3
"51199","Virginia",81749,3290,39.5,0.5
"51510","Virginia",89134,2597,36,0.1
"51520","Virginia",35368,3636,41.8,1.2
"51530","Virginia",29097,4461,33.8,2
"51540","Virginia",49775,3042,29.8,0.1
"51550","Virginia",68620,1695,36.5,0.2
"51570","Virginia",50304,3528,40,1
"51580","Virginia",34746,3605,43.7,1.2
"51590","Virginia",32315,1578,41.8,0.5
"51595","Virginia",28601,5096,43.4,2.2
"51600","Virginia",105297,7530,39.3,0.5
"51610","Virginia",120522,7243,37.7,0.7
"51620","Virginia",32399,4457,38,2.3
"51630","Virginia",51762,5045,29.4,0.4
"51640","Virginia",30604,2670,45.6,2.8
"51650","Virginia",49190,1493,35.4,0.1
"51660","Virginia",38750,2789,23.5,0.4
"51670","Virginia",39064,2675,36.9,0.7
"51678","Virginia",34017,5075,21.4,0.9
"51680","Virginia",39589,1379,28.7,0.3
"51683","Virginia",72890,2825,33.3,0.3
"51685","Virginia",73528,5329,32.7,0.4
"51690","Virginia",29587,3621,42.4,0.5
"51700","Virginia",50077,1054,32.8,0.2
"51710","Virginia",44480,1077,30,0.1
"51720","Virginia",27731,9027,39.3,4.7
"51730","Virginia",31798,1732,39.5,0.8
"51735","Virginia",83735,6283,43.8,0.6
"51740","Virginia",45676,1325,34.9,0.2
"51750","Virginia",29912,5745,22.3,0.4
"51760","Virginia",40758,778,32.9,0.1
"51770","Virginia",39930,1326,38,0.4
"51775","Virginia",50068,3333,40.5,0.4
"51790","Virginia",40842,2458,42.3,0.8
"51800","Virginia",65499,1792,38.3,0.4
"51810","Virginia",66634,918,35,0.1
"51820","Virginia",45643,2406,38.5,1.1
"51830","Virginia",48639,4653,24.6,0.5
"51840","Virginia",45363,2293,37,1.3
"53001","Washington",46564,3684,28.9,0.3
"53003","Washington",44394,3105,44.2,0.4
"53005","Washington",60251,1370,35.5,0.2
"53007","Washington",51837,1886,39.3,1
"53009","Washington",47253,1606,50.1,0.2
"53011","Washington",60756,842,37.4,0.2
"53013","Washington",38581,4984,49.5,0.6
"53015","Washington",47452,1861,41.2,0.3
"53017","Washington",53636,2812,37,0.6
"53019","Washington",38125,3523,47.7,0.5
"53021","Washington",56980,2936,29.1,0.2
"53023","Washington",45855,8863,49.8,6.1
"53025","Washington",48714,2269,32.2,0.3
"53027","Washington",43538,1652,42.7,0.4
"53029","Washington",58815,2402,44,0.3
"53031","Washington",49279,2807,55.6,0.3
"53033","Washington",75302,690,37.2,0.2
"53035","Washington",62941,1072,39.3,0.3
"53037","Washington",46458,3093,33,0.6
"53039","Washington",48319,2715,45,0.7
"53041","Washington",44100,1437,42.8,0.3
"53043","Washington",46069,1791,48.3,0.5
"53045","Washington",50406,2362,45.4,0.3
"53047","Washington",40730,2595,42.6,0.3
"53049","Washington",37684,2868,51.7,0.4
"53051","Washington",40599,4305,49.3,0.4
"53053","Washington",59953,619,35.8,0.1
"53055","Washington",55960,2229,54.4,0.2
"53057","Washington",54129,1535,41,0.3
"53059","Washington",52374,5301,45.2,0.3
"53061","Washington",70722,817,37.6,0.2
"53063","Washington",50079,692,37.2,0.2
"53065","Washington",41978,1226,46.2,0.5
"53067","Washington",61677,1071,38.5,0.2
"53069","Washington",44485,7760,52.1,2.3
"53071","Washington",47946,2072,36.9,0.4
"53073","Washington",53145,1739,36.5,0.3
"53075","Washington",36631,1859,24.2,0.3
"53077","Washington",44749,1242,32.5,0.2
"54001","West Virginia",37066,2601,41.5,1.2
"54003","West Virginia",55239,1628,38.4,0.3
"54005","West Virginia",39958,2871,41.9,0.6
"54007","West Virginia",32750,4420,44.5,0.8
"54009","West Virginia",46215,2259,45.9,0.4
"54011","West Virginia",38344,1905,38.5,0.3
"54013","West Virginia",35568,6515,47,0.5
"54015","West Virginia",31325,3298,43.3,0.5
"54017","West Virginia",39974,4623,43.7,1.2
"54019","West Virginia",36293,1836,43.2,0.3
"54021","West Virginia",37536,4352,38.4,1.3
"54023","West Virginia",39088,3068,45.6,0.5
"54025","West Virginia",39746,2836,45.3,0.4
"54027","West Virginia",27995,3352,44.6,0.3
"54029","West Virginia",39959,2422,45.6,0.3
"54031","West Virginia",40303,3536,44.5,0.3
"54033","West Virginia",43987,1332,42,0.4
"54035","West Virginia",41314,2720,42.6,0.3
"54037","West Virginia",66677,2007,39.7,0.4
"54039","West Virginia",45882,1008,42.8,0.2
"54041","West Virginia",37849,1922,43.3,0.7
"54043","West Virginia",35800,2750,41.9,0.9
"54045","West Virginia",36763,2541,42.6,0.3
"54047","West Virginia",24921,1590,44.1,0.3
"54049","West Virginia",43165,2573,41.1,0.5
"54051","West Virginia",45182,2848,44.3,0.3
"54053","West Virginia",36448,1997,43,0.6
"54055","West Virginia",36195,1537,42.3,0.5
"54057","West Virginia",31790,2266,43.2,0.5
"54059","West Virginia",33221,2234,41.7,0.7
"54061","West Virginia",45467,1935,30,0.2
"54063","West Virginia",36918,3132,46.6,0.8
"54065","West Virginia",39324,4539,46.1,0.5
"54067","West Virginia",39171,2676,43.4,0.6
"54069","West Virginia",40569,1635,43.3,0.4
"54071","West Virginia",36953,3440,49.1,0.4
"54073","West Virginia",44288,3666,43.6,0.4
"54075","West Virginia",36827,3486,48.4,0.5
"54077","West Virginia",45064,2377,42.3,0.4
"54079","West Virginia",56774,3410,41,0.5
"54081","West Virginia",41032,1673,41.6,0.3
"54083","West Virginia",39457,2608,43.2,0.5
"54085","West Virginia",37636,4790,45.2,0.2
"54087","West Virginia",31813,3144,44.2,0.5
"54089","West Virginia",36651,1933,46.3,0.7
"54091","West Virginia",43970,3245,43,0.6
"54093","West Virginia",40533,2099,47.7,0.5
"54095","West Virginia",38854,3862,46.2,0.3
"54097","West Virginia",40330,4447,41.8,0.5
"54099","West Virginia",36318,1884,42.5,0.4
"54101","West Virginia",29086,3319,46.3,0.5
"54103","West Virginia",39096,2886,46,0.5
"54105","West Virginia",39352,3906,45,0.5
"54107","West Virginia",41884,1110,42.5,0.3
"54109","West Virginia",33730,2787,42.8,0.6
"55001","Wisconsin",43640,2147,51.4,0.3
